state_nameA,state_nameB,year,atopally,defense,offense,neutral,nonagg,consul,shareob,transyr,bilatno,multino,number,asymm,stateA,stateB,version,atopids
France,Papua New Guinea,2018,1,0,0,0,1,0,,0,0,1,1,0,220,910,5.1,[3755.0]
France,New Zealand,2018,1,0,0,0,1,0,,0,0,1,1,0,220,920,5.1,[3755.0]
Monaco,United States of America,2018,1,0,0,0,1,0,,0,0,1,1,0,221,2,5.1,[3740.0]
Monaco,Canada,2018,1,0,0,0,1,0,,0,0,1,1,0,221,20,5.1,[3740.0]
Monaco,United Kingdom,2018,1,0,0,0,1,0,,0,0,1,1,0,221,200,5.1,[3740.0]
Monaco,Ireland,2018,1,0,0,0,1,0,,0,0,1,1,0,221,205,5.1,[3740.0]
Monaco,Netherlands,2018,1,0,0,0,1,0,,0,0,1,1,0,221,210,5.1,[3740.0]
Monaco,Belgium,2018,1,0,0,0,1,0,,0,0,1,1,0,221,211,5.1,[3740.0]
Monaco,Luxembourg,2018,1,0,0,0,1,0,,0,0,1,1,0,221,212,5.1,[3740.0]
Monaco,France,2018,1,0,0,0,1,0,,0,0,1,1,0,221,220,5.1,[3740.0]
Monaco,Liechtenstein,2018,1,0,0,0,1,0,,0,0,1,1,0,221,223,5.1,[3740.0]
Monaco,Switzerland,2018,1,0,0,0,1,0,,0,0,1,1,0,221,225,5.1,[3740.0]
Monaco,Spain,2018,1,0,0,0,1,0,,0,0,1,1,0,221,230,5.1,[3740.0]
Monaco,Andorra,2018,1,0,0,0,1,0,,0,0,1,1,0,221,232,5.1,[3740.0]
Monaco,Portugal,2018,1,0,0,0,1,0,,0,0,1,1,0,221,235,5.1,[3740.0]
Monaco,Germany,2018,1,0,0,0,1,0,,0,0,1,1,0,221,255,5.1,[3740.0]
Monaco,Poland,2018,1,0,0,0,1,0,,0,0,1,1,0,221,290,5.1,[3740.0]
Monaco,Austria,2018,1,0,0,0,1,0,,0,0,1,1,0,221,305,5.1,[3740.0]
Monaco,Hungary,2018,1,0,0,0,1,0,,0,0,1,1,0,221,310,5.1,[3740.0]
Monaco,Czech Republic,2018,1,0,0,0,1,0,,0,0,1,1,0,221,316,5.1,[3740.0]
Monaco,Slovakia,2018,1,0,0,0,1,0,,0,0,1,1,0,221,317,5.1,[3740.0]
Monaco,Italy,2018,1,0,0,0,1,0,,0,0,1,1,0,221,325,5.1,[3740.0]
Monaco,San Marino,2018,1,0,0,0,1,0,,0,0,1,1,0,221,331,5.1,[3740.0]
Monaco,Malta,2018,1,0,0,0,1,0,,0,0,1,1,0,221,338,5.1,[3740.0]
Monaco,Albania,2018,1,0,0,0,1,0,,0,0,1,1,0,221,339,5.1,[3740.0]
Monaco,Montenegro,2018,1,0,0,0,1,0,,0,0,1,1,0,221,341,5.1,[3740.0]
Monaco,Macedonia,2018,1,0,0,0,1,0,,0,0,1,1,0,221,343,5.1,[3740.0]
Monaco,Croatia,2018,1,0,0,0,1,0,,0,0,1,1,0,221,344,5.1,[3740.0]
Monaco,Yugoslavia,2018,1,0,0,0,1,0,,0,0,1,1,0,221,345,5.1,[3740.0]
Monaco,Bosnia and Herzegovina,2018,1,0,0,0,1,0,,0,0,1,1,0,221,346,5.1,[3740.0]
Monaco,Slovenia,2018,1,0,0,0,1,0,,0,0,1,1,0,221,349,5.1,[3740.0]
Monaco,Greece,2018,1,0,0,0,1,0,,0,0,1,1,0,221,350,5.1,[3740.0]
Monaco,Cyprus,2018,1,0,0,0,1,0,,0,0,1,1,0,221,352,5.1,[3740.0]
Monaco,Bulgaria,2018,1,0,0,0,1,0,,0,0,1,1,0,221,355,5.1,[3740.0]
Monaco,Moldova,2018,1,0,0,0,1,0,,0,0,1,1,0,221,359,5.1,[3740.0]
Monaco,Romania,2018,1,0,0,0,1,0,,0,0,1,1,0,221,360,5.1,[3740.0]
Monaco,Russia,2018,1,0,0,0,1,0,,0,0,1,1,0,221,365,5.1,[3740.0]
Monaco,Estonia,2018,1,0,0,0,1,0,,0,0,1,1,0,221,366,5.1,[3740.0]
Monaco,Latvia,2018,1,0,0,0,1,0,,0,0,1,1,0,221,367,5.1,[3740.0]
Monaco,Lithuania,2018,1,0,0,0,1,0,,0,0,1,1,0,221,368,5.1,[3740.0]
Monaco,Ukraine,2018,1,0,0,0,1,0,,0,0,1,1,0,221,369,5.1,[3740.0]
Monaco,Belarus,2018,1,0,0,0,1,0,,0,0,1,1,0,221,370,5.1,[3740.0]
Monaco,Armenia,2018,1,0,0,0,1,0,,0,0,1,1,0,221,371,5.1,[3740.0]
Monaco,Georgia,2018,1,0,0,0,1,0,,0,0,1,1,0,221,372,5.1,[3740.0]
Monaco,Azerbaijan,2018,1,0,0,0,1,0,,0,0,1,1,0,221,373,5.1,[3740.0]
Monaco,Finland,2018,1,0,0,0,1,0,,0,0,1,1,0,221,375,5.1,[3740.0]
Monaco,Sweden,2018,1,0,0,0,1,0,,0,0,1,1,0,221,380,5.1,[3740.0]
Monaco,Norway,2018,1,0,0,0,1,0,,0,0,1,1,0,221,385,5.1,[3740.0]
Monaco,Denmark,2018,1,0,0,0,1,0,,0,0,1,1,0,221,390,5.1,[3740.0]
Monaco,Iceland,2018,1,0,0,0,1,0,,0,0,1,1,0,221,395,5.1,[3740.0]
Monaco,Turkey,2018,1,0,0,0,1,0,,0,0,1,1,0,221,640,5.1,[3740.0]
Monaco,Turkmenistan,2018,1,0,0,0,1,0,,0,0,1,1,0,221,701,5.1,[3740.0]
Monaco,Tajikistan,2018,1,0,0,0,1,0,,0,0,1,1,0,221,702,5.1,[3740.0]
Monaco,Kyrgyzstan,2018,1,0,0,0,1,0,,0,0,1,1,0,221,703,5.1,[3740.0]
Monaco,Uzbekistan,2018,1,0,0,0,1,0,,0,0,1,1,0,221,704,5.1,[3740.0]
Monaco,Kazakhstan,2018,1,0,0,0,1,0,,0,0,1,1,0,221,705,5.1,[3740.0]
Monaco,Mongolia,2018,1,0,0,0,1,0,,0,0,1,1,0,221,712,5.1,[3740.0]
Liechtenstein,United States of America,2018,1,0,0,0,1,0,,0,0,1,1,0,223,2,5.1,[3740.0]
Liechtenstein,Canada,2018,1,0,0,0,1,0,,0,0,1,1,0,223,20,5.1,[3740.0]
Liechtenstein,United Kingdom,2018,1,0,0,0,1,0,,0,0,1,1,0,223,200,5.1,[3740.0]
Liechtenstein,Ireland,2018,1,0,0,0,1,0,,0,0,1,1,0,223,205,5.1,[3740.0]
Liechtenstein,Netherlands,2018,1,0,0,0,1,0,,0,0,1,1,0,223,210,5.1,[3740.0]
Liechtenstein,Belgium,2018,1,0,0,0,1,0,,0,0,1,1,0,223,211,5.1,[3740.0]
Liechtenstein,Luxembourg,2018,1,0,0,0,1,0,,0,0,1,1,0,223,212,5.1,[3740.0]
Liechtenstein,France,2018,1,0,0,0,1,0,,0,0,1,1,0,223,220,5.1,[3740.0]
Liechtenstein,Monaco,2018,1,0,0,0,1,0,,0,0,1,1,0,223,221,5.1,[3740.0]
Liechtenstein,Switzerland,2018,1,0,0,0,1,0,,0,0,1,1,0,223,225,5.1,[3740.0]
Liechtenstein,Spain,2018,1,0,0,0,1,0,,0,0,1,1,0,223,230,5.1,[3740.0]
Liechtenstein,Andorra,2018,1,0,0,0,1,0,,0,0,1,1,0,223,232,5.1,[3740.0]
Liechtenstein,Portugal,2018,1,0,0,0,1,0,,0,0,1,1,0,223,235,5.1,[3740.0]
Liechtenstein,Germany,2018,1,0,0,0,1,0,,0,0,1,1,0,223,255,5.1,[3740.0]
Liechtenstein,Poland,2018,1,0,0,0,1,0,,0,0,1,1,0,223,290,5.1,[3740.0]
Liechtenstein,Austria,2018,1,0,0,0,1,0,,0,0,1,1,0,223,305,5.1,[3740.0]
Liechtenstein,Hungary,2018,1,0,0,0,1,0,,0,0,1,1,0,223,310,5.1,[3740.0]
Liechtenstein,Czech Republic,2018,1,0,0,0,1,0,,0,0,1,1,0,223,316,5.1,[3740.0]
Liechtenstein,Slovakia,2018,1,0,0,0,1,0,,0,0,1,1,0,223,317,5.1,[3740.0]
Liechtenstein,Italy,2018,1,0,0,0,1,0,,0,0,1,1,0,223,325,5.1,[3740.0]
Liechtenstein,San Marino,2018,1,0,0,0,1,0,,0,0,1,1,0,223,331,5.1,[3740.0]
Liechtenstein,Malta,2018,1,0,0,0,1,0,,0,0,1,1,0,223,338,5.1,[3740.0]
Liechtenstein,Albania,2018,1,0,0,0,1,0,,0,0,1,1,0,223,339,5.1,[3740.0]
Liechtenstein,Montenegro,2018,1,0,0,0,1,0,,0,0,1,1,0,223,341,5.1,[3740.0]
Liechtenstein,Macedonia,2018,1,0,0,0,1,0,,0,0,1,1,0,223,343,5.1,[3740.0]
Liechtenstein,Croatia,2018,1,0,0,0,1,0,,0,0,1,1,0,223,344,5.1,[3740.0]
Liechtenstein,Yugoslavia,2018,1,0,0,0,1,0,,0,0,1,1,0,223,345,5.1,[3740.0]
Liechtenstein,Bosnia and Herzegovina,2018,1,0,0,0,1,0,,0,0,1,1,0,223,346,5.1,[3740.0]
Liechtenstein,Slovenia,2018,1,0,0,0,1,0,,0,0,1,1,0,223,349,5.1,[3740.0]
Liechtenstein,Greece,2018,1,0,0,0,1,0,,0,0,1,1,0,223,350,5.1,[3740.0]
Liechtenstein,Cyprus,2018,1,0,0,0,1,0,,0,0,1,1,0,223,352,5.1,[3740.0]
Liechtenstein,Bulgaria,2018,1,0,0,0,1,0,,0,0,1,1,0,223,355,5.1,[3740.0]
Liechtenstein,Moldova,2018,1,0,0,0,1,0,,0,0,1,1,0,223,359,5.1,[3740.0]
Liechtenstein,Romania,2018,1,0,0,0,1,0,,0,0,1,1,0,223,360,5.1,[3740.0]
Liechtenstein,Russia,2018,1,0,0,0,1,0,,0,0,1,1,0,223,365,5.1,[3740.0]
Liechtenstein,Estonia,2018,1,0,0,0,1,0,,0,0,1,1,0,223,366,5.1,[3740.0]
Liechtenstein,Latvia,2018,1,0,0,0,1,0,,0,0,1,1,0,223,367,5.1,[3740.0]
Liechtenstein,Lithuania,2018,1,0,0,0,1,0,,0,0,1,1,0,223,368,5.1,[3740.0]
Liechtenstein,Ukraine,2018,1,0,0,0,1,0,,0,0,1,1,0,223,369,5.1,[3740.0]
Liechtenstein,Belarus,2018,1,0,0,0,1,0,,0,0,1,1,0,223,370,5.1,[3740.0]
Liechtenstein,Armenia,2018,1,0,0,0,1,0,,0,0,1,1,0,223,371,5.1,[3740.0]
Liechtenstein,Georgia,2018,1,0,0,0,1,0,,0,0,1,1,0,223,372,5.1,[3740.0]
Liechtenstein,Azerbaijan,2018,1,0,0,0,1,0,,0,0,1,1,0,223,373,5.1,[3740.0]
Liechtenstein,Finland,2018,1,0,0,0,1,0,,0,0,1,1,0,223,375,5.1,[3740.0]
Liechtenstein,Sweden,2018,1,0,0,0,1,0,,0,0,1,1,0,223,380,5.1,[3740.0]
Liechtenstein,Norway,2018,1,0,0,0,1,0,,0,0,1,1,0,223,385,5.1,[3740.0]
Liechtenstein,Denmark,2018,1,0,0,0,1,0,,0,0,1,1,0,223,390,5.1,[3740.0]
Liechtenstein,Iceland,2018,1,0,0,0,1,0,,0,0,1,1,0,223,395,5.1,[3740.0]
Liechtenstein,Turkey,2018,1,0,0,0,1,0,,0,0,1,1,0,223,640,5.1,[3740.0]
Liechtenstein,Turkmenistan,2018,1,0,0,0,1,0,,0,0,1,1,0,223,701,5.1,[3740.0]
Liechtenstein,Tajikistan,2018,1,0,0,0,1,0,,0,0,1,1,0,223,702,5.1,[3740.0]
Liechtenstein,Kyrgyzstan,2018,1,0,0,0,1,0,,0,0,1,1,0,223,703,5.1,[3740.0]
Liechtenstein,Uzbekistan,2018,1,0,0,0,1,0,,0,0,1,1,0,223,704,5.1,[3740.0]
Liechtenstein,Kazakhstan,2018,1,0,0,0,1,0,,0,0,1,1,0,223,705,5.1,[3740.0]
Liechtenstein,Mongolia,2018,1,0,0,0,1,0,,0,0,1,1,0,223,712,5.1,[3740.0]
Switzerland,United States of America,2018,1,0,0,0,1,0,,0,0,1,1,0,225,2,5.1,[3740.0]
Switzerland,Canada,2018,1,0,0,0,1,0,,0,0,1,1,0,225,20,5.1,[3740.0]
Switzerland,United Kingdom,2018,1,0,0,0,1,0,,0,0,1,1,0,225,200,5.1,[3740.0]
Switzerland,Ireland,2018,1,0,0,0,1,0,,0,0,1,1,0,225,205,5.1,[3740.0]
Switzerland,Netherlands,2018,1,0,0,0,1,0,,0,0,1,1,0,225,210,5.1,[3740.0]
Switzerland,Belgium,2018,1,0,0,0,1,0,,0,0,1,1,0,225,211,5.1,[3740.0]
Switzerland,Luxembourg,2018,1,0,0,0,1,0,,0,0,1,1,0,225,212,5.1,[3740.0]
Switzerland,France,2018,1,0,0,0,1,0,,0,0,1,1,0,225,220,5.1,[3740.0]
Switzerland,Monaco,2018,1,0,0,0,1,0,,0,0,1,1,0,225,221,5.1,[3740.0]
Switzerland,Liechtenstein,2018,1,0,0,0,1,0,,0,0,1,1,0,225,223,5.1,[3740.0]
Switzerland,Spain,2018,1,0,0,0,1,0,,0,0,1,1,0,225,230,5.1,[3740.0]
Switzerland,Andorra,2018,1,0,0,0,1,0,,0,0,1,1,0,225,232,5.1,[3740.0]
Switzerland,Portugal,2018,1,0,0,0,1,0,,0,0,1,1,0,225,235,5.1,[3740.0]
Switzerland,Germany,2018,1,0,0,0,1,0,,0,0,1,1,0,225,255,5.1,[3740.0]
Switzerland,Poland,2018,1,0,0,0,1,0,,0,0,1,1,0,225,290,5.1,[3740.0]
Switzerland,Austria,2018,1,0,0,0,1,0,,0,0,1,1,0,225,305,5.1,[3740.0]
Switzerland,Hungary,2018,1,0,0,0,1,0,,0,0,1,1,0,225,310,5.1,[3740.0]
Switzerland,Czech Republic,2018,1,0,0,0,1,0,,0,0,1,1,0,225,316,5.1,[3740.0]
Switzerland,Slovakia,2018,1,0,0,0,1,0,,0,0,1,1,0,225,317,5.1,[3740.0]
Switzerland,Italy,2018,1,0,0,0,1,0,,0,0,1,1,0,225,325,5.1,[3740.0]
Switzerland,San Marino,2018,1,0,0,0,1,0,,0,0,1,1,0,225,331,5.1,[3740.0]
Switzerland,Malta,2018,1,0,0,0,1,0,,0,0,1,1,0,225,338,5.1,[3740.0]
Switzerland,Albania,2018,1,0,0,0,1,0,,0,0,1,1,0,225,339,5.1,[3740.0]
Switzerland,Montenegro,2018,1,0,0,0,1,0,,0,0,1,1,0,225,341,5.1,[3740.0]
Switzerland,Macedonia,2018,1,0,0,0,1,0,,0,0,1,1,0,225,343,5.1,[3740.0]
Switzerland,Croatia,2018,1,0,0,0,1,0,,0,0,1,1,0,225,344,5.1,[3740.0]
Switzerland,Yugoslavia,2018,1,0,0,0,1,0,,0,0,1,1,0,225,345,5.1,[3740.0]
Switzerland,Bosnia and Herzegovina,2018,1,0,0,0,1,0,,0,0,1,1,0,225,346,5.1,[3740.0]
Switzerland,Slovenia,2018,1,0,0,0,1,0,,0,0,1,1,0,225,349,5.1,[3740.0]
Switzerland,Greece,2018,1,0,0,0,1,0,,0,0,1,1,0,225,350,5.1,[3740.0]
Switzerland,Cyprus,2018,1,0,0,0,1,0,,0,0,1,1,0,225,352,5.1,[3740.0]
Switzerland,Bulgaria,2018,1,0,0,0,1,0,,0,0,1,1,0,225,355,5.1,[3740.0]
Switzerland,Moldova,2018,1,0,0,0,1,0,,0,0,1,1,0,225,359,5.1,[3740.0]
Switzerland,Romania,2018,1,0,0,0,1,0,,0,0,1,1,0,225,360,5.1,[3740.0]
Switzerland,Russia,2018,1,0,0,0,1,0,,0,0,1,1,0,225,365,5.1,[3740.0]
Switzerland,Estonia,2018,1,0,0,0,1,0,,0,0,1,1,0,225,366,5.1,[3740.0]
Switzerland,Latvia,2018,1,0,0,0,1,0,,0,0,1,1,0,225,367,5.1,[3740.0]
Switzerland,Lithuania,2018,1,0,0,0,1,0,,0,0,1,1,0,225,368,5.1,[3740.0]
Switzerland,Ukraine,2018,1,0,0,0,1,0,,0,0,1,1,0,225,369,5.1,[3740.0]
Switzerland,Belarus,2018,1,0,0,0,1,0,,0,0,1,1,0,225,370,5.1,[3740.0]
Switzerland,Armenia,2018,1,0,0,0,1,0,,0,0,1,1,0,225,371,5.1,[3740.0]
Switzerland,Georgia,2018,1,0,0,0,1,0,,0,0,1,1,0,225,372,5.1,[3740.0]
Switzerland,Azerbaijan,2018,1,0,0,0,1,0,,0,0,1,1,0,225,373,5.1,[3740.0]
Switzerland,Finland,2018,1,0,0,0,1,0,,0,0,1,1,0,225,375,5.1,[3740.0]
Switzerland,Sweden,2018,1,0,0,0,1,0,,0,0,1,1,0,225,380,5.1,[3740.0]
Switzerland,Norway,2018,1,0,0,0,1,0,,0,0,1,1,0,225,385,5.1,[3740.0]
Switzerland,Denmark,2018,1,0,0,0,1,0,,0,0,1,1,0,225,390,5.1,[3740.0]
Switzerland,Iceland,2018,1,0,0,0,1,0,,0,0,1,1,0,225,395,5.1,[3740.0]
Switzerland,Turkey,2018,1,0,0,0,1,0,,0,0,1,1,0,225,640,5.1,[3740.0]
Switzerland,Turkmenistan,2018,1,0,0,0,1,0,,0,0,1,1,0,225,701,5.1,[3740.0]
Switzerland,Tajikistan,2018,1,0,0,0,1,0,,0,0,1,1,0,225,702,5.1,[3740.0]
Switzerland,Kyrgyzstan,2018,1,0,0,0,1,0,,0,0,1,1,0,225,703,5.1,[3740.0]
Switzerland,Uzbekistan,2018,1,0,0,0,1,0,,0,0,1,1,0,225,704,5.1,[3740.0]
Switzerland,Kazakhstan,2018,1,0,0,0,1,0,,0,0,1,1,0,225,705,5.1,[3740.0]
Switzerland,Mongolia,2018,1,0,0,0,1,0,,0,0,1,1,0,225,712,5.1,[3740.0]
Switzerland,Philippines,2018,1,0,0,0,1,0,,0,1,0,1,0,225,840,5.1,[3320.0]
Spain,United States of America,2018,1,1,0,0,1,1,,0,0,2,2,0,230,2,5.1,"[3180.0, 3740.0]"
Spain,Canada,2018,1,1,0,0,1,1,,0,0,2,2,0,230,20,5.1,"[3180.0, 3740.0]"
Spain,Costa Rica,2018,1,0,0,0,1,0,,0,1,0,1,0,230,94,5.1,[3228.0]
Spain,United Kingdom,2018,1,1,0,0,1,1,,0,0,3,3,0,230,200,5.1,"[3180.0, 3740.0, 4175.0]"
Spain,Ireland,2018,1,1,0,0,1,1,,0,0,2,2,0,230,205,5.1,"[3740.0, 4175.0]"
Spain,Netherlands,2018,1,1,0,0,1,1,,0,0,3,3,0,230,210,5.1,"[3180.0, 3740.0, 4175.0]"
Spain,Belgium,2018,1,1,0,0,1,1,,0,0,3,3,0,230,211,5.1,"[3180.0, 3740.0, 4175.0]"
Spain,Luxembourg,2018,1,1,0,0,1,1,,0,0,3,3,0,230,212,5.1,"[3180.0, 3740.0, 4175.0]"
Spain,France,2018,1,1,0,0,1,1,,0,0,4,4,1,230,220,5.1,"[3180.0, 3740.0, 4175.0, 4475.0]"
Spain,Monaco,2018,1,0,0,0,1,0,,0,0,1,1,0,230,221,5.1,[3740.0]
Spain,Liechtenstein,2018,1,0,0,0,1,0,,0,0,1,1,0,230,223,5.1,[3740.0]
Spain,Switzerland,2018,1,0,0,0,1,0,,0,0,1,1,0,230,225,5.1,[3740.0]
Spain,Andorra,2018,1,0,0,0,1,1,,0,0,2,2,1,230,232,5.1,"[3740.0, 4475.0]"
Spain,Portugal,2018,1,1,0,0,1,1,,0,0,3,3,0,230,235,5.1,"[3180.0, 3740.0, 4175.0]"
Spain,Germany,2018,1,1,0,0,1,1,,0,0,3,3,0,230,255,5.1,"[3180.0, 3740.0, 4175.0]"
Spain,Poland,2018,1,1,0,0,1,1,,0,1,3,4,0,230,290,5.1,"[3180.0, 3740.0, 4175.0, 4350.0]"
Spain,Austria,2018,1,1,0,0,1,1,,0,0,2,2,0,230,305,5.1,"[3740.0, 4175.0]"
Spain,Hungary,2018,1,1,0,0,1,1,,0,1,3,4,0,230,310,5.1,"[3180.0, 3740.0, 4160.0, 4175.0]"
Spain,Czech Republic,2018,1,1,0,0,1,1,,0,1,3,4,0,230,316,5.1,"[3180.0, 3740.0, 4100.0, 4175.0]"
Spain,Slovakia,2018,1,1,0,0,1,1,,0,1,3,4,0,230,317,5.1,"[3180.0, 3740.0, 4100.0, 4175.0]"
Spain,Italy,2018,1,1,0,0,1,1,,0,0,3,3,0,230,325,5.1,"[3180.0, 3740.0, 4175.0]"
Spain,San Marino,2018,1,0,0,0,1,0,,0,0,1,1,0,230,331,5.1,[3740.0]
Spain,Malta,2018,1,1,0,0,1,1,,0,0,2,2,0,230,338,5.1,"[3740.0, 4175.0]"
Spain,Albania,2018,1,1,0,0,1,1,,0,1,2,3,0,230,339,5.1,"[3180.0, 3740.0, 4995.0]"
Spain,Montenegro,2018,1,1,0,0,1,1,,0,0,2,2,0,230,341,5.1,"[3180.0, 3740.0]"
Spain,Macedonia,2018,1,0,0,0,1,0,,0,0,1,1,0,230,343,5.1,[3740.0]
Spain,Croatia,2018,1,1,0,0,1,1,,0,0,3,3,0,230,344,5.1,"[3180.0, 3740.0, 4175.0]"
Spain,Yugoslavia,2018,1,0,0,0,1,0,,0,0,1,1,0,230,345,5.1,[3740.0]
Spain,Bosnia and Herzegovina,2018,1,0,0,0,1,0,,0,0,1,1,0,230,346,5.1,[3740.0]
Spain,Slovenia,2018,1,1,0,0,1,1,,0,0,3,3,0,230,349,5.1,"[3180.0, 3740.0, 4175.0]"
Spain,Greece,2018,1,1,0,0,1,1,,0,0,3,3,0,230,350,5.1,"[3180.0, 3740.0, 4175.0]"
Spain,Cyprus,2018,1,1,0,0,1,1,,0,0,2,2,0,230,352,5.1,"[3740.0, 4175.0]"
Spain,Bulgaria,2018,1,1,0,0,1,1,,0,1,3,4,0,230,355,5.1,"[3180.0, 3740.0, 4175.0, 4465.0]"
Spain,Moldova,2018,1,0,0,0,1,0,,0,0,1,1,0,230,359,5.1,[3740.0]
Spain,Romania,2018,1,1,0,0,1,1,,0,1,3,4,0,230,360,5.1,"[3180.0, 3740.0, 4155.0, 4175.0]"
Spain,Russia,2018,1,0,0,0,1,1,,0,1,1,2,0,230,365,5.1,"[3740.0, 4570.0]"
Spain,Estonia,2018,1,1,0,0,1,1,,0,0,3,3,0,230,366,5.1,"[3180.0, 3740.0, 4175.0]"
Spain,Latvia,2018,1,1,0,0,1,1,,0,0,3,3,0,230,367,5.1,"[3180.0, 3740.0, 4175.0]"
Spain,Lithuania,2018,1,1,0,0,1,1,,0,0,3,3,0,230,368,5.1,"[3180.0, 3740.0, 4175.0]"
Spain,Ukraine,2018,1,0,0,0,1,1,,0,1,1,2,0,230,369,5.1,"[3740.0, 4850.0]"
Spain,Belarus,2018,1,0,0,0,1,0,,0,0,1,1,0,230,370,5.1,[3740.0]
Spain,Armenia,2018,1,0,0,0,1,0,,0,0,1,1,0,230,371,5.1,[3740.0]
Spain,Georgia,2018,1,0,0,0,1,0,,0,0,1,1,0,230,372,5.1,[3740.0]
Spain,Azerbaijan,2018,1,0,0,0,1,0,,0,0,1,1,0,230,373,5.1,[3740.0]
Spain,Finland,2018,1,1,0,0,1,1,,0,0,2,2,0,230,375,5.1,"[3740.0, 4175.0]"
Spain,Sweden,2018,1,1,0,0,1,1,,0,0,2,2,0,230,380,5.1,"[3740.0, 4175.0]"
Spain,Norway,2018,1,1,0,0,1,1,,0,0,2,2,0,230,385,5.1,"[3180.0, 3740.0]"
Spain,Denmark,2018,1,1,0,0,1,1,,0,0,3,3,0,230,390,5.1,"[3180.0, 3740.0, 4175.0]"
Spain,Iceland,2018,1,1,0,0,1,1,,0,0,2,2,0,230,395,5.1,"[3180.0, 3740.0]"
Spain,Morocco,2018,1,0,0,0,1,0,,0,1,0,1,0,230,600,5.1,[4040.0]
Spain,Algeria,2018,1,0,0,0,1,0,,0,1,0,1,0,230,615,5.1,[5022.0]
Spain,Tunisia,2018,1,0,0,0,1,0,,0,1,0,1,0,230,616,5.1,[4745.0]
Spain,Turkey,2018,1,1,0,0,1,1,,0,0,2,2,0,230,640,5.1,"[3180.0, 3740.0]"
Spain,Turkmenistan,2018,1,0,0,0,1,0,,0,0,1,1,0,230,701,5.1,[3740.0]
Spain,Tajikistan,2018,1,0,0,0,1,0,,0,0,1,1,0,230,702,5.1,[3740.0]
Spain,Kyrgyzstan,2018,1,0,0,0,1,0,,0,0,1,1,0,230,703,5.1,[3740.0]
Spain,Uzbekistan,2018,1,0,0,0,1,0,,0,0,1,1,0,230,704,5.1,[3740.0]
Spain,Kazakhstan,2018,1,0,0,0,1,0,,0,0,1,1,0,230,705,5.1,[3740.0]
Spain,Mongolia,2018,1,0,0,0,1,0,,0,0,1,1,0,230,712,5.1,[3740.0]
Spain,Philippines,2018,1,0,0,0,1,0,,0,1,0,1,0,230,840,5.1,[4952.0]
Andorra,United States of America,2018,1,0,0,0,1,0,,0,0,1,1,0,232,2,5.1,[3740.0]
Andorra,Canada,2018,1,0,0,0,1,0,,0,0,1,1,0,232,20,5.1,[3740.0]
Andorra,United Kingdom,2018,1,0,0,0,1,0,,0,0,1,1,0,232,200,5.1,[3740.0]
Andorra,Ireland,2018,1,0,0,0,1,0,,0,0,1,1,0,232,205,5.1,[3740.0]
Andorra,Netherlands,2018,1,0,0,0,1,0,,0,0,1,1,0,232,210,5.1,[3740.0]
Andorra,Belgium,2018,1,0,0,0,1,0,,0,0,1,1,0,232,211,5.1,[3740.0]
Andorra,Luxembourg,2018,1,0,0,0,1,0,,0,0,1,1,0,232,212,5.1,[3740.0]
Andorra,France,2018,1,0,0,0,1,1,,0,0,2,2,1,232,220,5.1,"[3740.0, 4475.0]"
Andorra,Monaco,2018,1,0,0,0,1,0,,0,0,1,1,0,232,221,5.1,[3740.0]
Andorra,Liechtenstein,2018,1,0,0,0,1,0,,0,0,1,1,0,232,223,5.1,[3740.0]
Andorra,Switzerland,2018,1,0,0,0,1,0,,0,0,1,1,0,232,225,5.1,[3740.0]
Andorra,Spain,2018,1,0,0,0,1,1,,0,0,2,2,1,232,230,5.1,"[3740.0, 4475.0]"
Andorra,Portugal,2018,1,0,0,0,1,0,,0,0,1,1,0,232,235,5.1,[3740.0]
Andorra,Germany,2018,1,0,0,0,1,0,,0,0,1,1,0,232,255,5.1,[3740.0]
Andorra,Poland,2018,1,0,0,0,1,0,,0,0,1,1,0,232,290,5.1,[3740.0]
Andorra,Austria,2018,1,0,0,0,1,0,,0,0,1,1,0,232,305,5.1,[3740.0]
Andorra,Hungary,2018,1,0,0,0,1,0,,0,0,1,1,0,232,310,5.1,[3740.0]
Andorra,Czech Republic,2018,1,0,0,0,1,0,,0,0,1,1,0,232,316,5.1,[3740.0]
Andorra,Slovakia,2018,1,0,0,0,1,0,,0,0,1,1,0,232,317,5.1,[3740.0]
Andorra,Italy,2018,1,0,0,0,1,0,,0,0,1,1,0,232,325,5.1,[3740.0]
Andorra,San Marino,2018,1,0,0,0,1,0,,0,0,1,1,0,232,331,5.1,[3740.0]
Andorra,Malta,2018,1,0,0,0,1,0,,0,0,1,1,0,232,338,5.1,[3740.0]
Andorra,Albania,2018,1,0,0,0,1,0,,0,0,1,1,0,232,339,5.1,[3740.0]
Andorra,Montenegro,2018,1,0,0,0,1,0,,0,0,1,1,0,232,341,5.1,[3740.0]
Andorra,Macedonia,2018,1,0,0,0,1,0,,0,0,1,1,0,232,343,5.1,[3740.0]
Andorra,Croatia,2018,1,0,0,0,1,0,,0,0,1,1,0,232,344,5.1,[3740.0]
Andorra,Yugoslavia,2018,1,0,0,0,1,0,,0,0,1,1,0,232,345,5.1,[3740.0]
Andorra,Bosnia and Herzegovina,2018,1,0,0,0,1,0,,0,0,1,1,0,232,346,5.1,[3740.0]
Andorra,Slovenia,2018,1,0,0,0,1,0,,0,0,1,1,0,232,349,5.1,[3740.0]
