state_nameA,state_nameB,year,atopally,defense,offense,neutral,nonagg,consul,shareob,transyr,bilatno,multino,number,asymm,stateA,stateB,version,atopids,state_nameA,state_nameB
Sudan,Tunisia,2018,1,1,0,0,1,1,,0,0,3,3,0,625,616,5.1,"[3015.0, 3205.0, 4953.0]",Sudan,Tunisia
Sudan,Libya,2018,1,1,0,0,1,1,,0,0,3,3,0,625,620,5.1,"[3015.0, 3205.0, 4953.0]",Sudan,Libya
Sudan,South Sudan,2018,1,1,0,0,1,0,,0,1,2,3,0,625,626,5.1,"[4953.0, 5090.0, 6045.0]",Sudan,South Sudan
Sudan,Iraq,2018,1,1,0,0,1,1,,0,0,2,2,0,625,645,5.1,"[3015.0, 3205.0]",Sudan,Iraq
Sudan,Egypt,2018,1,1,0,0,1,1,,0,0,3,3,0,625,651,5.1,"[3015.0, 3205.0, 4953.0]",Sudan,Egypt
Sudan,Lebanon,2018,1,1,0,0,1,1,,0,0,2,2,0,625,660,5.1,"[3015.0, 3205.0]",Sudan,Lebanon
Sudan,Jordan,2018,1,1,0,0,1,1,,0,0,2,2,0,625,663,5.1,"[3015.0, 3205.0]",Sudan,Jordan
Sudan,Saudi Arabia,2018,1,1,0,0,1,1,,0,0,2,2,0,625,670,5.1,"[3015.0, 3205.0]",Sudan,Saudi Arabia
Sudan,Yemen,2018,1,1,0,0,1,1,,0,0,2,2,0,625,679,5.1,"[3015.0, 3205.0]",Sudan,Yemen
Sudan,Kuwait,2018,1,1,0,0,1,1,,0,0,2,2,0,625,690,5.1,"[3015.0, 3205.0]",Sudan,Kuwait
Sudan,Bahrain,2018,1,1,0,0,1,1,,0,0,2,2,0,625,692,5.1,"[3015.0, 3205.0]",Sudan,Bahrain
Sudan,Qatar,2018,1,1,0,0,1,1,,0,0,2,2,0,625,694,5.1,"[3015.0, 3205.0]",Sudan,Qatar
Sudan,United Arab Emirates,2018,1,1,0,0,1,1,,0,0,2,2,0,625,696,5.1,"[3015.0, 3205.0]",Sudan,United Arab Emirates
Sudan,Oman,2018,1,1,0,0,1,1,,0,0,2,2,0,625,698,5.1,"[3015.0, 3205.0]",Sudan,Oman
South Sudan,Cape Verde,2018,1,0,0,0,1,0,,0,0,1,1,0,626,402,5.1,[4953.0],South Sudan,Cape Verde
South Sudan,Sao Tome and Principe,2018,1,0,0,0,1,0,,0,0,1,1,0,626,403,5.1,[4953.0],South Sudan,Sao Tome and Principe
South Sudan,Guinea-Bissau,2018,1,0,0,0,1,0,,0,0,1,1,0,626,404,5.1,[4953.0],South Sudan,Guinea-Bissau
South Sudan,Equatorial Guinea,2018,1,0,0,0,1,0,,0,0,1,1,0,626,411,5.1,[4953.0],South Sudan,Equatorial Guinea
South Sudan,Gambia,2018,1,0,0,0,1,0,,0,0,1,1,0,626,420,5.1,[4953.0],South Sudan,Gambia
South Sudan,Mali,2018,1,0,0,0,1,0,,0,0,1,1,0,626,432,5.1,[4953.0],South Sudan,Mali
South Sudan,Senegal,2018,1,0,0,0,1,0,,0,0,1,1,0,626,433,5.1,[4953.0],South Sudan,Senegal
South Sudan,Benin,2018,1,0,0,0,1,0,,0,0,1,1,0,626,434,5.1,[4953.0],South Sudan,Benin
South Sudan,Mauritania,2018,1,0,0,0,1,0,,0,0,1,1,0,626,435,5.1,[4953.0],South Sudan,Mauritania
South Sudan,Niger,2018,1,0,0,0,1,0,,0,0,1,1,0,626,436,5.1,[4953.0],South Sudan,Niger
South Sudan,Ivory Coast,2018,1,0,0,0,1,0,,0,0,1,1,0,626,437,5.1,[4953.0],South Sudan,Ivory Coast
South Sudan,Guinea,2018,1,0,0,0,1,0,,0,0,1,1,0,626,438,5.1,[4953.0],South Sudan,Guinea
South Sudan,Burkina Faso,2018,1,0,0,0,1,0,,0,0,1,1,0,626,439,5.1,[4953.0],South Sudan,Burkina Faso
South Sudan,Liberia,2018,1,0,0,0,1,0,,0,0,1,1,0,626,450,5.1,[4953.0],South Sudan,Liberia
South Sudan,Sierra Leone,2018,1,0,0,0,1,0,,0,0,1,1,0,626,451,5.1,[4953.0],South Sudan,Sierra Leone
South Sudan,Ghana,2018,1,0,0,0,1,0,,0,0,1,1,0,626,452,5.1,[4953.0],South Sudan,Ghana
South Sudan,Togo,2018,1,0,0,0,1,0,,0,0,1,1,0,626,461,5.1,[4953.0],South Sudan,Togo
South Sudan,Cameroon,2018,1,0,0,0,1,0,,0,0,1,1,0,626,471,5.1,[4953.0],South Sudan,Cameroon
South Sudan,Nigeria,2018,1,0,0,0,1,0,,0,0,1,1,0,626,475,5.1,[4953.0],South Sudan,Nigeria
South Sudan,Gabon,2018,1,0,0,0,1,0,,0,0,1,1,0,626,481,5.1,[4953.0],South Sudan,Gabon
South Sudan,Central African Republic,2018,1,1,0,0,1,0,,0,0,2,2,0,626,482,5.1,"[4953.0, 5090.0]",South Sudan,Central African Republic
South Sudan,Chad,2018,1,0,0,0,1,0,,0,0,1,1,0,626,483,5.1,[4953.0],South Sudan,Chad
South Sudan,Congo,2018,1,1,0,0,1,0,,0,0,2,2,0,626,484,5.1,"[4953.0, 5090.0]",South Sudan,Congo
South Sudan,Democratic Republic of the Congo,2018,1,1,0,0,1,0,,0,0,2,2,0,626,490,5.1,"[4953.0, 5090.0]",South Sudan,Democratic Republic of the Congo
South Sudan,Uganda,2018,1,1,0,0,1,0,,0,0,2,2,0,626,500,5.1,"[4953.0, 5090.0]",South Sudan,Uganda
South Sudan,Kenya,2018,1,1,0,0,1,0,,0,0,2,2,0,626,501,5.1,"[4953.0, 5090.0]",South Sudan,Kenya
South Sudan,Tanzania,2018,1,1,0,0,1,0,,0,0,2,2,0,626,510,5.1,"[4953.0, 5090.0]",South Sudan,Tanzania
South Sudan,Burundi,2018,1,1,0,0,1,0,,0,0,2,2,0,626,516,5.1,"[4953.0, 5090.0]",South Sudan,Burundi
South Sudan,Rwanda,2018,1,1,0,0,1,0,,0,0,2,2,0,626,517,5.1,"[4953.0, 5090.0]",South Sudan,Rwanda
South Sudan,Somalia,2018,1,0,0,0,1,0,,0,0,1,1,0,626,520,5.1,[4953.0],South Sudan,Somalia
South Sudan,Djibouti,2018,1,0,0,0,1,0,,0,0,1,1,0,626,522,5.1,[4953.0],South Sudan,Djibouti
South Sudan,Ethiopia,2018,1,0,0,0,1,0,,0,0,1,1,0,626,530,5.1,[4953.0],South Sudan,Ethiopia
South Sudan,Eritrea,2018,1,0,0,0,1,0,,0,0,1,1,0,626,531,5.1,[4953.0],South Sudan,Eritrea
South Sudan,Angola,2018,1,1,0,0,1,0,,0,0,2,2,0,626,540,5.1,"[4953.0, 5090.0]",South Sudan,Angola
South Sudan,Mozambique,2018,1,0,0,0,1,0,,0,0,1,1,0,626,541,5.1,[4953.0],South Sudan,Mozambique
South Sudan,Zambia,2018,1,1,0,0,1,0,,0,0,2,2,0,626,551,5.1,"[4953.0, 5090.0]",South Sudan,Zambia
South Sudan,Zimbabwe,2018,1,0,0,0,1,0,,0,0,1,1,0,626,552,5.1,[4953.0],South Sudan,Zimbabwe
South Sudan,Malawi,2018,1,0,0,0,1,0,,0,0,1,1,0,626,553,5.1,[4953.0],South Sudan,Malawi
South Sudan,South Africa,2018,1,0,0,0,1,0,,0,0,1,1,0,626,560,5.1,[4953.0],South Sudan,South Africa
South Sudan,Namibia,2018,1,0,0,0,1,0,,0,0,1,1,0,626,565,5.1,[4953.0],South Sudan,Namibia
South Sudan,Lesotho,2018,1,0,0,0,1,0,,0,0,1,1,0,626,570,5.1,[4953.0],South Sudan,Lesotho
South Sudan,Botswana,2018,1,0,0,0,1,0,,0,0,1,1,0,626,571,5.1,[4953.0],South Sudan,Botswana
South Sudan,Swaziland,2018,1,0,0,0,1,0,,0,0,1,1,0,626,572,5.1,[4953.0],South Sudan,Swaziland
South Sudan,Madagascar,2018,1,0,0,0,1,0,,0,0,1,1,0,626,580,5.1,[4953.0],South Sudan,Madagascar
South Sudan,Comoros,2018,1,0,0,0,1,0,,0,0,1,1,0,626,581,5.1,[4953.0],South Sudan,Comoros
South Sudan,Mauritius,2018,1,0,0,0,1,0,,0,0,1,1,0,626,590,5.1,[4953.0],South Sudan,Mauritius
South Sudan,Seychelles,2018,1,0,0,0,1,0,,0,0,1,1,0,626,591,5.1,[4953.0],South Sudan,Seychelles
South Sudan,Algeria,2018,1,0,0,0,1,0,,0,0,1,1,0,626,615,5.1,[4953.0],South Sudan,Algeria
South Sudan,Tunisia,2018,1,0,0,0,1,0,,0,0,1,1,0,626,616,5.1,[4953.0],South Sudan,Tunisia
South Sudan,Libya,2018,1,0,0,0,1,0,,0,0,1,1,0,626,620,5.1,[4953.0],South Sudan,Libya
South Sudan,Sudan,2018,1,1,0,0,1,0,,0,1,2,3,0,626,625,5.1,"[4953.0, 5090.0, 6045.0]",South Sudan,Sudan
South Sudan,Egypt,2018,1,0,0,0,1,0,,0,0,1,1,0,626,651,5.1,[4953.0],South Sudan,Egypt
Iran,Russia,2018,1,0,0,1,1,1,,0,1,0,1,0,630,365,5.1,[4968.0],Iran,Russia
Turkey,United States of America,2018,1,1,0,0,1,1,,0,1,3,4,1,640,2,5.1,"[3180.0, 3360.0, 3740.0, 3755.0]",Turkey,United States of America
Turkey,Canada,2018,1,1,0,0,1,1,,0,0,3,3,0,640,20,5.1,"[3180.0, 3740.0, 3755.0]",Turkey,Canada
Turkey,Brazil,2018,1,0,0,0,1,0,,0,0,1,1,0,640,140,5.1,[3755.0],Turkey,Brazil
Turkey,Chile,2018,1,0,0,0,1,0,,0,0,1,1,0,640,155,5.1,[3755.0],Turkey,Chile
Turkey,United Kingdom,2018,1,1,0,0,1,1,,0,0,3,3,0,640,200,5.1,"[3180.0, 3740.0, 3755.0]",Turkey,United Kingdom
Turkey,Ireland,2018,1,0,0,0,1,0,,0,0,1,1,0,640,205,5.1,[3740.0],Turkey,Ireland
Turkey,Netherlands,2018,1,1,0,0,1,1,,0,0,2,2,0,640,210,5.1,"[3180.0, 3740.0]",Turkey,Netherlands
Turkey,Belgium,2018,1,1,0,0,1,1,,0,0,2,2,0,640,211,5.1,"[3180.0, 3740.0]",Turkey,Belgium
Turkey,Luxembourg,2018,1,1,0,0,1,1,,0,0,2,2,0,640,212,5.1,"[3180.0, 3740.0]",Turkey,Luxembourg
Turkey,France,2018,1,1,0,0,1,1,,0,0,3,3,0,640,220,5.1,"[3180.0, 3740.0, 3755.0]",Turkey,France
Turkey,Monaco,2018,1,0,0,0,1,0,,0,0,1,1,0,640,221,5.1,[3740.0],Turkey,Monaco
Turkey,Liechtenstein,2018,1,0,0,0,1,0,,0,0,1,1,0,640,223,5.1,[3740.0],Turkey,Liechtenstein
Turkey,Switzerland,2018,1,0,0,0,1,0,,0,0,1,1,0,640,225,5.1,[3740.0],Turkey,Switzerland
Turkey,Spain,2018,1,1,0,0,1,1,,0,0,2,2,0,640,230,5.1,"[3180.0, 3740.0]",Turkey,Spain
Turkey,Andorra,2018,1,0,0,0,1,0,,0,0,1,1,0,640,232,5.1,[3740.0],Turkey,Andorra
Turkey,Portugal,2018,1,1,0,0,1,1,,0,0,2,2,0,640,235,5.1,"[3180.0, 3740.0]",Turkey,Portugal
Turkey,Germany,2018,1,1,0,0,1,1,,0,0,2,2,0,640,255,5.1,"[3180.0, 3740.0]",Turkey,Germany
Turkey,Poland,2018,1,1,0,0,1,1,,0,1,2,3,0,640,290,5.1,"[3180.0, 3740.0, 4530.0]",Turkey,Poland
Turkey,Austria,2018,1,0,0,0,1,0,,0,0,1,1,0,640,305,5.1,[3740.0],Turkey,Austria
Turkey,Hungary,2018,1,1,0,0,1,1,,0,1,2,3,0,640,310,5.1,"[3180.0, 3740.0, 4625.0]",Turkey,Hungary
Turkey,Czech Republic,2018,1,1,0,0,1,1,,0,0,2,2,0,640,316,5.1,"[3180.0, 3740.0]",Turkey,Czech Republic
Turkey,Slovakia,2018,1,1,0,0,1,1,,0,0,2,2,0,640,317,5.1,"[3180.0, 3740.0]",Turkey,Slovakia
Turkey,Italy,2018,1,1,0,0,1,1,,0,0,2,2,0,640,325,5.1,"[3180.0, 3740.0]",Turkey,Italy
Turkey,San Marino,2018,1,0,0,0,1,0,,0,0,1,1,0,640,331,5.1,[3740.0],Turkey,San Marino
Turkey,Malta,2018,1,0,0,0,1,0,,0,0,1,1,0,640,338,5.1,[3740.0],Turkey,Malta
Turkey,Albania,2018,1,1,0,1,1,1,,0,1,2,3,0,640,339,5.1,"[3180.0, 3740.0, 4250.0]",Turkey,Albania
Turkey,Montenegro,2018,1,1,0,0,1,1,,0,0,2,2,0,640,341,5.1,"[3180.0, 3740.0]",Turkey,Montenegro
Turkey,Macedonia,2018,1,0,0,0,1,0,,0,0,1,1,0,640,343,5.1,[3740.0],Turkey,Macedonia
Turkey,Croatia,2018,1,1,0,1,1,1,,0,1,2,3,0,640,344,5.1,"[3180.0, 3740.0, 4615.0]",Turkey,Croatia
Turkey,Yugoslavia,2018,1,0,0,0,1,0,,0,0,1,1,0,640,345,5.1,[3740.0],Turkey,Yugoslavia
Turkey,Bosnia and Herzegovina,2018,1,0,0,0,1,0,,0,0,1,1,0,640,346,5.1,[3740.0],Turkey,Bosnia and Herzegovina
Turkey,Slovenia,2018,1,1,0,0,1,1,,0,0,2,2,0,640,349,5.1,"[3180.0, 3740.0]",Turkey,Slovenia
Turkey,Greece,2018,1,1,0,0,1,1,,0,0,2,2,0,640,350,5.1,"[3180.0, 3740.0]",Turkey,Greece
Turkey,Cyprus,2018,1,0,0,0,1,0,,0,0,1,1,0,640,352,5.1,[3740.0],Turkey,Cyprus
Turkey,Bulgaria,2018,1,1,0,1,1,1,,0,1,2,3,0,640,355,5.1,"[3180.0, 3740.0, 4210.0]",Turkey,Bulgaria
Turkey,Moldova,2018,1,0,0,0,1,1,,0,1,1,2,0,640,359,5.1,"[3740.0, 4600.0]",Turkey,Moldova
Turkey,Romania,2018,1,1,0,1,1,1,,0,1,2,3,0,640,360,5.1,"[3180.0, 3740.0, 4065.0]",Turkey,Romania
Turkey,Russia,2018,1,0,0,1,1,1,,0,1,2,3,0,640,365,5.1,"[3740.0, 3755.0, 4240.0]",Turkey,Russia
Turkey,Estonia,2018,1,1,0,0,1,1,,0,0,2,2,0,640,366,5.1,"[3180.0, 3740.0]",Turkey,Estonia
Turkey,Latvia,2018,1,1,0,0,1,1,,0,0,2,2,0,640,367,5.1,"[3180.0, 3740.0]",Turkey,Latvia
Turkey,Lithuania,2018,1,1,0,0,1,1,,0,0,2,2,0,640,368,5.1,"[3180.0, 3740.0]",Turkey,Lithuania
Turkey,Ukraine,2018,1,0,0,0,1,1,,0,1,1,2,0,640,369,5.1,"[3740.0, 4205.0]",Turkey,Ukraine
Turkey,Belarus,2018,1,0,0,0,1,0,,0,0,1,1,0,640,370,5.1,[3740.0],Turkey,Belarus
Turkey,Armenia,2018,1,0,0,0,1,0,,0,0,1,1,0,640,371,5.1,[3740.0],Turkey,Armenia
Turkey,Georgia,2018,1,0,0,0,1,0,,0,0,1,1,0,640,372,5.1,[3740.0],Turkey,Georgia
Turkey,Azerbaijan,2018,1,1,0,0,1,1,,0,2,1,3,0,640,373,5.1,"[3740.0, 4550.0, 6035.0]",Turkey,Azerbaijan
Turkey,Finland,2018,1,0,0,0,1,0,,0,0,1,1,0,640,375,5.1,[3740.0],Turkey,Finland
Turkey,Sweden,2018,1,0,0,0,1,0,,0,0,1,1,0,640,380,5.1,[3740.0],Turkey,Sweden
Turkey,Norway,2018,1,1,0,0,1,1,,0,0,3,3,0,640,385,5.1,"[3180.0, 3740.0, 3755.0]",Turkey,Norway
Turkey,Denmark,2018,1,1,0,0,1,1,,0,0,2,2,0,640,390,5.1,"[3180.0, 3740.0]",Turkey,Denmark
Turkey,Iceland,2018,1,1,0,0,1,1,,0,0,2,2,0,640,395,5.1,"[3180.0, 3740.0]",Turkey,Iceland
Turkey,Morocco,2018,1,0,0,0,1,0,,0,0,1,1,0,640,600,5.1,[3755.0],Turkey,Morocco
Turkey,Algeria,2018,1,0,0,0,1,0,,0,1,0,1,0,640,615,5.1,[5064.0],Turkey,Algeria
Turkey,Egypt,2018,1,0,0,0,1,0,,0,0,1,1,0,640,651,5.1,[3755.0],Turkey,Egypt
Turkey,Turkmenistan,2018,1,0,0,0,1,0,,0,0,1,1,0,640,701,5.1,[3740.0],Turkey,Turkmenistan
Turkey,Tajikistan,2018,1,0,0,0,1,0,,0,0,1,1,0,640,702,5.1,[3740.0],Turkey,Tajikistan
Turkey,Kyrgyzstan,2018,1,0,0,0,1,0,,0,0,1,1,0,640,703,5.1,[3740.0],Turkey,Kyrgyzstan
Turkey,Uzbekistan,2018,1,0,0,0,1,0,,0,0,1,1,0,640,704,5.1,[3740.0],Turkey,Uzbekistan
Turkey,Kazakhstan,2018,1,0,0,0,1,0,,0,0,1,1,0,640,705,5.1,[3740.0],Turkey,Kazakhstan
Turkey,China,2018,1,0,0,0,1,0,,0,0,1,1,0,640,710,5.1,[3755.0],Turkey,China
Turkey,Mongolia,2018,1,0,0,0,1,0,,0,0,2,2,0,640,712,5.1,"[3740.0, 3755.0]",Turkey,Mongolia
Turkey,North Korea,2018,1,0,0,0,1,0,,0,0,1,1,0,640,731,5.1,[3755.0],Turkey,North Korea
Turkey,South Korea,2018,1,0,0,0,1,0,,0,0,1,1,0,640,732,5.1,[3755.0],Turkey,South Korea
Turkey,Japan,2018,1,0,0,0,1,0,,0,0,1,1,0,640,740,5.1,[3755.0],Turkey,Japan
Turkey,India,2018,1,0,0,0,1,0,,0,0,1,1,0,640,750,5.1,[3755.0],Turkey,India
Turkey,Pakistan,2018,1,0,0,0,1,0,,0,0,1,1,0,640,770,5.1,[3755.0],Turkey,Pakistan
Turkey,Bangladesh,2018,1,0,0,0,1,0,,0,0,1,1,0,640,771,5.1,[3755.0],Turkey,Bangladesh
Turkey,Myanmar,2018,1,0,0,0,1,0,,0,0,1,1,0,640,775,5.1,[3755.0],Turkey,Myanmar
Turkey,Sri Lanka,2018,1,0,0,0,1,0,,0,0,1,1,0,640,780,5.1,[3755.0],Turkey,Sri Lanka
Turkey,Thailand,2018,1,0,0,0,1,0,,0,0,1,1,0,640,800,5.1,[3755.0],Turkey,Thailand
Turkey,Cambodia,2018,1,0,0,0,1,0,,0,0,1,1,0,640,811,5.1,[3755.0],Turkey,Cambodia
Turkey,Laos,2018,1,0,0,0,1,0,,0,0,1,1,0,640,812,5.1,[3755.0],Turkey,Laos
Turkey,Vietnam,2018,1,0,0,0,1,0,,0,0,1,1,0,640,816,5.1,[3755.0],Turkey,Vietnam
Turkey,Malaysia,2018,1,0,0,0,1,0,,0,0,1,1,0,640,820,5.1,[3755.0],Turkey,Malaysia
Turkey,Singapore,2018,1,0,0,0,1,0,,0,0,1,1,0,640,830,5.1,[3755.0],Turkey,Singapore
Turkey,Brunei,2018,1,0,0,0,1,0,,0,0,1,1,0,640,835,5.1,[3755.0],Turkey,Brunei
Turkey,Philippines,2018,1,0,0,0,1,0,,0,1,1,2,0,640,840,5.1,"[3190.0, 3755.0]",Turkey,Philippines
Turkey,Indonesia,2018,1,0,0,0,1,0,,0,0,1,1,0,640,850,5.1,[3755.0],Turkey,Indonesia
Turkey,East Timor,2018,1,0,0,0,1,0,,0,0,1,1,0,640,860,5.1,[3755.0],Turkey,East Timor
Turkey,Australia,2018,1,0,0,0,1,0,,0,0,1,1,0,640,900,5.1,[3755.0],Turkey,Australia
Turkey,Papua New Guinea,2018,1,0,0,0,1,0,,0,0,1,1,0,640,910,5.1,[3755.0],Turkey,Papua New Guinea
Turkey,New Zealand,2018,1,0,0,0,1,0,,0,0,1,1,0,640,920,5.1,[3755.0],Turkey,New Zealand
Iraq,United States of America,2018,1,0,0,0,1,0,,0,1,0,1,0,645,2,5.1,[6032.0],Iraq,United States of America
Iraq,Mauritania,2018,1,0,0,0,1,1,,0,0,1,1,0,645,435,5.1,[3015.0],Iraq,Mauritania
Iraq,Somalia,2018,1,1,0,0,1,1,,0,0,2,2,0,645,520,5.1,"[3015.0, 3205.0]",Iraq,Somalia
Iraq,Djibouti,2018,1,1,0,0,1,1,,0,0,2,2,0,645,522,5.1,"[3015.0, 3205.0]",Iraq,Djibouti
Iraq,Comoros,2018,1,1,0,0,1,1,,0,0,2,2,0,645,581,5.1,"[3015.0, 3205.0]",Iraq,Comoros
Iraq,Morocco,2018,1,1,0,0,1,1,,0,0,2,2,0,645,600,5.1,"[3015.0, 3205.0]",Iraq,Morocco
Iraq,Algeria,2018,1,1,0,0,1,1,,0,0,2,2,0,645,615,5.1,"[3015.0, 3205.0]",Iraq,Algeria
Iraq,Tunisia,2018,1,1,0,0,1,1,,0,0,2,2,0,645,616,5.1,"[3015.0, 3205.0]",Iraq,Tunisia
Iraq,Libya,2018,1,1,0,0,1,1,,0,0,2,2,0,645,620,5.1,"[3015.0, 3205.0]",Iraq,Libya
Iraq,Sudan,2018,1,1,0,0,1,1,,0,0,2,2,0,645,625,5.1,"[3015.0, 3205.0]",Iraq,Sudan
Iraq,Egypt,2018,1,1,0,0,1,1,,0,0,2,2,0,645,651,5.1,"[3015.0, 3205.0]",Iraq,Egypt
Iraq,Lebanon,2018,1,1,0,0,1,1,,0,0,2,2,0,645,660,5.1,"[3015.0, 3205.0]",Iraq,Lebanon
Iraq,Jordan,2018,1,1,0,0,1,1,,0,0,2,2,0,645,663,5.1,"[3015.0, 3205.0]",Iraq,Jordan
Iraq,Saudi Arabia,2018,1,1,0,0,1,1,,0,0,2,2,0,645,670,5.1,"[3015.0, 3205.0]",Iraq,Saudi Arabia
Iraq,Yemen,2018,1,1,0,0,1,1,,0,0,2,2,0,645,679,5.1,"[3015.0, 3205.0]",Iraq,Yemen
Iraq,Kuwait,2018,1,1,0,0,1,1,,0,0,2,2,0,645,690,5.1,"[3015.0, 3205.0]",Iraq,Kuwait
Iraq,Bahrain,2018,1,1,0,0,1,1,,0,0,2,2,0,645,692,5.1,"[3015.0, 3205.0]",Iraq,Bahrain
Iraq,Qatar,2018,1,1,0,0,1,1,,0,0,2,2,0,645,694,5.1,"[3015.0, 3205.0]",Iraq,Qatar
Iraq,United Arab Emirates,2018,1,1,0,0,1,1,,0,0,2,2,0,645,696,5.1,"[3015.0, 3205.0]",Iraq,United Arab Emirates
Iraq,Oman,2018,1,1,0,0,1,1,,0,0,2,2,0,645,698,5.1,"[3015.0, 3205.0]",Iraq,Oman
Egypt,United States of America,2018,1,0,0,0,1,0,,0,0,1,1,0,651,2,5.1,[3755.0],Egypt,United States of America
Egypt,Canada,2018,1,0,0,0,1,0,,0,0,1,1,0,651,20,5.1,[3755.0],Egypt,Canada
Egypt,Brazil,2018,1,0,0,0,1,0,,0,0,1,1,0,651,140,5.1,[3755.0],Egypt,Brazil
Egypt,Chile,2018,1,0,0,0,1,0,,0,0,1,1,0,651,155,5.1,[3755.0],Egypt,Chile
Egypt,United Kingdom,2018,1,0,0,0,1,0,,0,0,1,1,0,651,200,5.1,[3755.0],Egypt,United Kingdom
Egypt,France,2018,1,0,0,0,1,0,,0,0,1,1,0,651,220,5.1,[3755.0],Egypt,France
Egypt,Russia,2018,1,0,0,0,1,0,,0,0,1,1,0,651,365,5.1,[3755.0],Egypt,Russia
Egypt,Norway,2018,1,0,0,0,1,0,,0,0,1,1,0,651,385,5.1,[3755.0],Egypt,Norway
Egypt,Cape Verde,2018,1,0,0,0,1,0,,0,0,1,1,0,651,402,5.1,[4953.0],Egypt,Cape Verde
Egypt,Sao Tome and Principe,2018,1,0,0,0,1,0,,0,0,1,1,0,651,403,5.1,[4953.0],Egypt,Sao Tome and Principe
Egypt,Guinea-Bissau,2018,1,0,0,0,1,0,,0,0,1,1,0,651,404,5.1,[4953.0],Egypt,Guinea-Bissau
Egypt,Equatorial Guinea,2018,1,0,0,0,1,0,,0,0,1,1,0,651,411,5.1,[4953.0],Egypt,Equatorial Guinea
Egypt,Gambia,2018,1,0,0,0,1,0,,0,0,1,1,0,651,420,5.1,[4953.0],Egypt,Gambia
Egypt,Mali,2018,1,0,0,0,1,0,,0,0,1,1,0,651,432,5.1,[4953.0],Egypt,Mali
Egypt,Senegal,2018,1,0,0,0,1,0,,0,0,1,1,0,651,433,5.1,[4953.0],Egypt,Senegal
Egypt,Benin,2018,1,0,0,0,1,0,,0,0,1,1,0,651,434,5.1,[4953.0],Egypt,Benin
Egypt,Mauritania,2018,1,0,0,0,1,1,,0,0,2,2,0,651,435,5.1,"[3015.0, 4953.0]",Egypt,Mauritania
Egypt,Niger,2018,1,0,0,0,1,0,,0,0,1,1,0,651,436,5.1,[4953.0],Egypt,Niger
Egypt,Ivory Coast,2018,1,0,0,0,1,0,,0,0,1,1,0,651,437,5.1,[4953.0],Egypt,Ivory Coast
Egypt,Guinea,2018,1,0,0,0,1,0,,0,0,1,1,0,651,438,5.1,[4953.0],Egypt,Guinea
Egypt,Burkina Faso,2018,1,0,0,0,1,0,,0,0,1,1,0,651,439,5.1,[4953.0],Egypt,Burkina Faso
Egypt,Liberia,2018,1,0,0,0,1,0,,0,0,1,1,0,651,450,5.1,[4953.0],Egypt,Liberia
Egypt,Sierra Leone,2018,1,0,0,0,1,0,,0,0,1,1,0,651,451,5.1,[4953.0],Egypt,Sierra Leone
Egypt,Ghana,2018,1,0,0,0,1,0,,0,0,1,1,0,651,452,5.1,[4953.0],Egypt,Ghana
Egypt,Togo,2018,1,0,0,0,1,0,,0,0,1,1,0,651,461,5.1,[4953.0],Egypt,Togo
Egypt,Cameroon,2018,1,0,0,0,1,0,,0,0,1,1,0,651,471,5.1,[4953.0],Egypt,Cameroon
Egypt,Nigeria,2018,1,0,0,0,1,0,,0,0,1,1,0,651,475,5.1,[4953.0],Egypt,Nigeria
Egypt,Gabon,2018,1,0,0,0,1,0,,0,0,1,1,0,651,481,5.1,[4953.0],Egypt,Gabon
Egypt,Central African Republic,2018,1,0,0,0,1,0,,0,0,1,1,0,651,482,5.1,[4953.0],Egypt,Central African Republic
Egypt,Chad,2018,1,0,0,0,1,0,,0,0,1,1,0,651,483,5.1,[4953.0],Egypt,Chad
Egypt,Congo,2018,1,0,0,0,1,0,,0,0,1,1,0,651,484,5.1,[4953.0],Egypt,Congo
Egypt,Democratic Republic of the Congo,2018,1,0,0,0,1,0,,0,0,1,1,0,651,490,5.1,[4953.0],Egypt,Democratic Republic of the Congo
Egypt,Uganda,2018,1,0,0,0,1,0,,0,0,1,1,0,651,500,5.1,[4953.0],Egypt,Uganda
Egypt,Kenya,2018,1,0,0,0,1,0,,0,0,1,1,0,651,501,5.1,[4953.0],Egypt,Kenya
Egypt,Tanzania,2018,1,0,0,0,1,0,,0,0,1,1,0,651,510,5.1,[4953.0],Egypt,Tanzania
Egypt,Burundi,2018,1,0,0,0,1,0,,0,0,1,1,0,651,516,5.1,[4953.0],Egypt,Burundi
Egypt,Rwanda,2018,1,0,0,0,1,0,,0,0,1,1,0,651,517,5.1,[4953.0],Egypt,Rwanda
Egypt,Somalia,2018,1,1,0,0,1,1,,0,0,3,3,0,651,520,5.1,"[3015.0, 3205.0, 4953.0]",Egypt,Somalia
Egypt,Djibouti,2018,1,1,0,0,1,1,,0,0,3,3,0,651,522,5.1,"[3015.0, 3205.0, 4953.0]",Egypt,Djibouti
Egypt,Ethiopia,2018,1,0,0,0,1,0,,0,0,1,1,0,651,530,5.1,[4953.0],Egypt,Ethiopia
Egypt,Eritrea,2018,1,0,0,0,1,0,,0,0,1,1,0,651,531,5.1,[4953.0],Egypt,Eritrea
Egypt,Angola,2018,1,0,0,0,1,0,,0,0,1,1,0,651,540,5.1,[4953.0],Egypt,Angola
Egypt,Mozambique,2018,1,0,0,0,1,0,,0,0,1,1,0,651,541,5.1,[4953.0],Egypt,Mozambique
