reporter,partner,year,export,import
PER,ECS,1995,1768869.15,1427022.354
PER,ECS,1996,1816919.796,1493242.328
PER,ECS,1997,1992331.553,1453807.159
PER,ECS,1998,1678646.056,1489541.792
PER,ECS,1999,2159606.51,1216738.77
PER,ECS,2000,1894478.12,1178707.47
PER,ECS,2001,2230188.245,1179715.01
PER,ECS,2002,2690299.786,1145289.542
PER,ECS,2003,3146003.361,1309453.459
PER,ECS,2004,3549697.772,1379873.636
PER,ECS,2005,3836265.38,1769078.823
PER,ECS,2006,6549666.363,2007744.188
PER,ECS,2007,7526521.316,2661980.513
PER,ECS,2008,9090937.84,4114438.94
PER,ECS,2009,8286643.494,2897123.169
PER,ECS,2010,10574164.08224,3730606.993588
PER,ECS,2011,14820760.66847,5180759.77762
PER,ECS,2012,13435044.26975,5845053.81568
PER,ECS,2013,10323282.35114,6082100.54242
PER,ECS,2014,9426945.19179,5788638.26124
PER,ECS,2015,8329092.74276,5235307.41923
PER,ECS,2016,8345635.47588,4985920.21094
PER,ECS,2017,9050046.35083,5513482.71031
PER,ECS,2018,9597600.27317,5539803.810812
PER,ECS,2019,8848750.92518,5553395.79885
PER,ECS,2020,6929890.30195,4736530.00336
PER,ECS,2021,10270460.948874,6527666.88973
PHL,ECS,1996,3582783.822,4654747.347
PHL,ECS,1997,4538216.039,5118544.931
PHL,ECS,1998,5997377.273,3239117.015
PHL,ECS,1999,6968980.596,3565335.106
PHL,ECS,2000,6992976.142,3976834.476
PHL,ECS,2001,6353969.231,3739188.61
PHL,ECS,2002,6562234.557,4012111.426
PHL,ECS,2003,6075234.604,4299048.72
PHL,ECS,2004,6870388.078,4785015.424
PHL,ECS,2005,7108217.124,4687342.114
PHL,ECS,2006,8869319.752,5235050.712
PHL,ECS,2007,8742947.651,6030223.523
PHL,ECS,2008,8677956.916,5354699.652
PHL,ECS,2009,8114667.498,4293585.184
PHL,ECS,2010,7636007.704,5215112.193
PHL,ECS,2011,6350171.601,6758577.569
PHL,ECS,2012,6424709.154,6420791.471
PHL,ECS,2013,6946587.193,8407344.398
PHL,ECS,2014,7086892.578,9412794.673
PHL,ECS,2015,7289725.815,7540464.006
PHL,ECS,2016,7134575.807,7778960.968
PHL,ECS,2017,9440087.913,8370582.143
PHL,ECS,2018,9352260.533,11227985.24061
PHL,ECS,2019,8868519.182,11747731.339
PHL,ECS,2020,7548798.351,8493569.299
PHL,ECS,2021,9212736.217,10213412.775
POL,ECS,1994,14196933.0,17099602.0
POL,ECS,1995,20063146.0,23627878.0
POL,ECS,1996,21412244.0,29668151.0
POL,ECS,1997,22807485.389,33404827.18
POL,ECS,1998,25398839.0,37174618.0
POL,ECS,1999,24928565.0,37860165.0
POL,ECS,2000,28150215.0,39947484.0
POL,ECS,2001,32435284.0,41312436.0
POL,ECS,2002,37219959.0,45259813.0
POL,ECS,2003,49259782.0,56283326.0
POL,ECS,2004,68333097.583,72954862.716
POL,ECS,2005,82587032.878,83290723.156
POL,ECS,2006,101905329.985,100672361.406
POL,ECS,2007,129429142.432,129578365.05
POL,ECS,2008,159054596.962,164654841.735
POL,ECS,2009,125617021.677,113443198.776
POL,ECS,2010,144193989.082,130727716.925
POL,ECS,2011,172312513.951,162367626.506
POL,ECS,2012,162727154.934,146840389.028
POL,ECS,2013,182783550.576,156793713.797
POL,ECS,2014,191619155.125,161764165.219
POL,ECS,2015,173357155.554,137145387.264
POL,ECS,2016,175886233.964,134629753.946
POL,ECS,2017,199068716.293,156088251.307
POL,ECS,2018,236695760.484,193405900.502
POL,ECS,2019,225817583.358,171765793.72
POL,ECS,2020,227754092.116,172187610.128
POL,ECS,2021,284131783.357,225898893.684
PRT,ECS,1988,8741233.665,12661130.348
PRT,ECS,1989,10127948.481,13509628.128
PRT,ECS,1990,13331669.439,18200064.357
PRT,ECS,1991,13404946.498,19662529.915
PRT,ECS,1992,15096375.684,23514560.856
PRT,ECS,1993,12475641.349,18321600.547
PRT,ECS,1994,14451040.774,20296127.368
PRT,ECS,1995,19117478.522,25422431.306
PRT,ECS,1996,18468798.421,26113020.693
PRT,ECS,1997,18841686.122,26537022.857
PRT,ECS,1998,19436811.688,28906997.998
PRT,ECS,1999,21162272.38,32930057.9
PRT,ECS,2000,20529511.426,32112482.718
PRT,ECS,2001,20208942.653,32217832.396
PRT,ECS,2002,21654016.394,33523689.51
PRT,ECS,2003,26634936.509,39549719.809
PRT,ECS,2004,30411101.965,47232892.183
PRT,ECS,2005,31561451.081,51806374.207
PRT,ECS,2006,35561912.82,57694901.94
PRT,ECS,2007,41137375.279,66345268.884
PRT,ECS,2008,43457880.851,74000743.374
PRT,ECS,2009,33937256.166,59273992.411
PRT,ECS,2010,37799449.028,62807700.724
PRT,ECS,2011,44961588.622,65058696.419
PRT,ECS,2012,42005921.396,55545386.333
PRT,ECS,2013,45173610.262,58762326.872
PRT,ECS,2014,46315971.133,62558978.415
PRT,ECS,2015,41022291.5212959,54230934.3683824
PRT,ECS,2016,42782646.8659393,56334338.4182618
PRT,ECS,2017,47174689.7023914,64720327.5824565
PRT,ECS,2018,57570068.9455064,78006794.4630872
PRT,ECS,2019,52679534.1561972,72490410.909641
PRT,ECS,2020,49030555.160768,62840127.0670205
PRT,ECS,2021,59610958.1822043,77939018.0222412
QAT,ECS,2000,135912.068,1254752.295
QAT,ECS,2001,87994.059,1537195.203
QAT,ECS,2002,237414.849,1516374.79
QAT,ECS,2003,286949.70880175,1867912.06105134
QAT,ECS,2004,517226.04586025,2929978.8137688
QAT,ECS,2005,598333.011,3650139.932
QAT,ECS,2006,1290745.579,6393896.868
QAT,ECS,2007,1942444.002,8916955.528
QAT,ECS,2008,3581203.167,11039693.449
QAT,ECS,2010,10869252.419,8214550.481
QAT,ECS,2012,14518932.252007,8164194.411317
QAT,ECS,2013,12984841.04571,8517657.257627
QAT,ECS,2014,11598860.376,10389333.375
QAT,ECS,2015,10207905.3448737,10997469.5480598
QAT,ECS,2016,6350255.00495596,10586047.5877954
QAT,ECS,2017,7123295.94680133,10104566.6230139
QAT,ECS,2018,9119448.26671228,11179617.4364283
QAT,ECS,2019,8750736.29226822,10901046.0038852
QAT,ECS,2020,5523827.69577644,9773810.14504485
QAT,ECS,2021,11925324.8135767,10823417.3329087
REU,ECS,1994,136815.091,1827066.105
REU,ECS,1995,156917.75,2121907.459
ROM,ECS,1989,4589057.016,2090872.96
ROM,ECS,1990,2502699.016,2984660.016
ROM,ECS,1991,1993539.2,2226302.197
ROM,ECS,1992,2920703.077,4281111.43
ROM,ECS,1993,3126471.806,4593142.513
ROM,ECS,1994,4050851.048,5273405.984
ROM,ECS,1995,5488411.96,7703716.92
ROM,ECS,1996,5921043.088,8570452.008
ROM,ECS,1997,6228811.032,8583855.056
ROM,ECS,1998,6635553.92,9582949.96
ROM,ECS,1999,7171834.08,8672388.968
ROM,ECS,2000,8801359.25089,10853891.85735
ROM,ECS,2001,9680069.60433,12904976.4623
ROM,ECS,2002,11455819.80529,15180345.22258
ROM,ECS,2003,15089170.73813,20653982.3326
ROM,ECS,2004,20545493.68279,27721383.41123
ROM,ECS,2005,23747209.24435,33972348.81715
ROM,ECS,2006,28534298.04997,43358616.96761
ROM,ECS,2007,35847432.34203,62424783.23387
ROM,ECS,2008,43722422.55284,74611510.9278
ROM,ECS,2009,36155065.68656,47501020.40908
ROM,ECS,2010,43851380.715,54038819.967
ROM,ECS,2011,54708717.956,67265292.076
ROM,ECS,2012,49823156.788,62586562.524
ROM,ECS,2013,56082905.241,66058723.061
ROM,ECS,2014,59561427.965,70022920.358
ROM,ECS,2015,51680424.702,62352001.93
ROM,ECS,2016,54215335.572,66294230.466
ROM,ECS,2017,61195216.9994,75787767.77831
ROM,ECS,2018,70071388.5687,86770790.91109
ROM,ECS,2019,67846677.4565,86137610.58409
ROM,ECS,2020,62677945.60222,81220647.26783
ROM,ECS,2021,76598565.60139,103117860.81527
RUS,ECS,1996,62721639.531,35191815.651
RUS,ECS,1997,63846993.878,39995979.465
RUS,ECS,1998,53143304.413,31508942.559
RUS,ECS,1999,52048007.542,22408334.119
RUS,ECS,2000,77525601.186,26011760.67
RUS,ECS,2001,75033536.053,30859472.462
RUS,ECS,2002,80101120.515,33682725.836
RUS,ECS,2003,102115147.425,41898026.758
RUS,ECS,2004,140427989.762,54699020.416
RUS,ECS,2005,194630868.705,66772560.2
RUS,ECS,2006,247876854.68,89459782.254
RUS,ECS,2007,248090579.116,124411018.928
RUS,ECS,2008,377174294.479,163403793.156
RUS,ECS,2009,230466609.185,107269359.424
RUS,ECS,2010,256374668.532,134684846.367
RUS,ECS,2011,320774779.293,181074585.858
RUS,ECS,2012,333309530.125,189355350.085
RUS,ECS,2013,323827500.371,186298899.123
RUS,ECS,2014,294333683.267,163520538.734
RUS,ECS,2015,188344810.698,93870768.592
RUS,ECS,2016,193926312.69504,107181828.82233
RUS,ECS,2017,241943641.51345,135712068.29877
RUS,ECS,2018,285624657.71082,125469119.34276
RUS,ECS,2019,271021317.6493,126995877.24526
RUS,ECS,2020,205209409.230721,117202654.62725
RUS,ECS,2021,306577855.480413,142806220.811043
RWA,ECS,1996,888.404,63446.662
RWA,ECS,1997,6511.476,63822.368
RWA,ECS,1998,3375.817,55086.158
RWA,ECS,1999,11871.526,91396.087
RWA,ECS,2001,13465.221,94668.934
RWA,ECS,2002,18717.181,77519.135
RWA,ECS,2003,5312.398,76390.355
RWA,ECS,2004,15228.983,79119.738
RWA,ECS,2005,82435.032,114131.888
RWA,ECS,2006,69538.34,123132.043
RWA,ECS,2007,78798.463,147105.677
RWA,ECS,2008,111379.946,266409.052
RWA,ECS,2009,53490.352,306676.198
RWA,ECS,2010,101130.062204867,266397.098451963
RWA,ECS,2011,199179.751487177,315819.436285517
RWA,ECS,2012,166524.305176805,335685.095728724
RWA,ECS,2013,193495.502183247,432317.135191034
RWA,ECS,2014,181209.972693108,405397.936948544
RWA,ECS,2015,117213.154838898,436950.189686196
RWA,ECS,2016,104028.56824256,471488.641533194
RWA,ECS,2017,226843.459439865,464020.911590438
RWA,ECS,2018,237185.911192502,555261.979347049
RWA,ECS,2019,149704.04491,600427.54554
RWA,ECS,2020,156047.51405,550069.51689
RWA,ECS,2021,156083.01835,638756.74961
WSM,ECS,2001,596.432,6146.955
WSM,ECS,2002,259.39,5635.53
WSM,ECS,2003,5000.565,2991.33
WSM,ECS,2004,857.049,1570.665
WSM,ECS,2005,171.539,2524.788
WSM,ECS,2006,0.54,3499.674
WSM,ECS,2007,39.707,2233.389
WSM,ECS,2008,59.259,9509.388
WSM,ECS,2009,96.404,2688.175
WSM,ECS,2010,169.228,4169.08
WSM,ECS,2011,305.282,3585.682
WSM,ECS,2012,176.632,7095.432
WSM,ECS,2013,375.721,1639.441
WSM,ECS,2014,375.453,5540.358
WSM,ECS,2015,363.52,2968.866
WSM,ECS,2016,381.203,6453.35
WSM,ECS,2017,258.699781936,11535.944533322
WSM,ECS,2018,381.02967537726,4940.71883463098
WSM,ECS,2019,399.92097,4333.39574
WSM,ECS,2021,132.473311696823,3863.96014188663
STP,ECS,1999,2117.655,15819.732
STP,ECS,2000,2571.878,20354.671
STP,ECS,2001,2346.103,20252.262
STP,ECS,2002,4739.521,23757.172
STP,ECS,2003,6236.272,32082.288
STP,ECS,2004,3241.933,29985.042
STP,ECS,2005,3103.133,32382.972
STP,ECS,2006,3257.353,51443.317
STP,ECS,2007,4204.75,58719.986
STP,ECS,2008,5241.061,73052.855
STP,ECS,2009,5838.994,68042.342
STP,ECS,2010,5493.832,74948.55
STP,ECS,2011,5467.569,90542.677
STP,ECS,2012,5411.288,86440.993
STP,ECS,2013,6375.269,96365.052
STP,ECS,2014,9706.461,113657.049
STP,ECS,2015,8634.467,91351.749
STP,ECS,2016,901.793,92554.107
STP,ECS,2017,9905.805830475,91884.0415794389
STP,ECS,2018,11599.40661915,88714.541776995
STP,ECS,2019,669.775682288448,85535.6955621165
STP,ECS,2020,10880.3143249979,83829.7901180121
STP,ECS,2021,17468.5250628229,96939.1409689706
SAU,ECS,1991,10075737.788,12073715.171
SAU,ECS,1992,11578905.882,13447857.068
SAU,ECS,1993,9772654.934,11350312.502
SAU,ECS,1994,7595414.274,9130521.65
SAU,ECS,1995,8078550.027,11633731.136
SAU,ECS,1996,8785728.713,11062482.364
SAU,ECS,1998,586990.718,11553175.338
SAU,ECS,1999,8909980.062,11072100.339
SAU,ECS,2000,769328.428,10719271.263
SAU,ECS,2001,1337374.738,10798632.163
SAU,ECS,2002,1284641.605,11164020.089
SAU,ECS,2003,1535654.715,15232499.575
SAU,ECS,2004,2747247.7,16189169.834
SAU,ECS,2005,2944145.77,20869658.226
SAU,ECS,2006,3970662.184,24299882.322
SAU,ECS,2007,3925828.424,32341301.951
SAU,ECS,2008,4661195.424,38321087.63
SAU,ECS,2009,3338891.8,31704891.558
SAU,ECS,2010,5352212.289,34583630.964
SAU,ECS,2011,7511682.722,41140891.426
SAU,ECS,2012,7794660.679,47296060.454
SAU,ECS,2013,7798383.878,51087903.597
SAU,ECS,2014,8723258.361,53257121.301
SAU,ECS,2015,7284799.05687857,54635400.0038066
SAU,ECS,2016,6818884.85376512,40135234.968981
SAU,ECS,2017,7906094.86143042,42727970.4036239
SAU,ECS,2018,10091382.545956,40079400.2397911
SAU,ECS,2019,7296626.73074,40838686.77256
SAU,ECS,2020,7092908.68382,36251200.52817
SAU,ECS,2021,20872546.2475197,40611521.4001786
SEN,ECS,1996,60820.435,931492.822
SEN,ECS,1997,46750.878,833607.967
SEN,ECS,1998,103838.203,899773.712
SEN,ECS,1999,99209.118,937022.824
SEN,ECS,2000,329334.993,787414.997
SEN,ECS,2001,337748.977,955148.582
SEN,ECS,2002,111009.512,1082896.741
SEN,ECS,2003,352900.552,1214159.363
SEN,ECS,2004,383104.852,1421399.022
SEN,ECS,2005,352261.974,1655388.216
SEN,ECS,2006,387912.934,2016601.017
SEN,ECS,2007,444091.974,2511185.99
SEN,ECS,2008,376979.215,2916805.643
SEN,ECS,2009,545373.009,2239559.511
SEN,ECS,2010,467345.385941829,2360895.28058717
SEN,ECS,2011,619085.873,2862589.574
SEN,ECS,2012,683253.719,2975356.801
SEN,ECS,2013,669470.803,3238278.995
SEN,ECS,2014,735278.116,3410778.63
SEN,ECS,2015,649668.724,2628941.673
SEN,ECS,2016,685405.98,2480626.464
SEN,ECS,2017,802566.82893412,3146279.06250499
SEN,ECS,2018,1110100.66257969,3974534.67637313
SEN,ECS,2019,1202623.26504581,4535932.33696884
SEN,ECS,2020,1014408.18335262,4175099.53135686
SEN,ECS,2021,1500074.80971243,4750492.94855612
SER,ECS,1992,2125007.056,2969135.0
SER,ECS,1996,1695889.976,3337748.016
SER,ECS,1997,2214146.04,3896426.984
SER,ECS,1998,2675527.048,3974414.0
SER,ECS,1999,1417045.992,2780309.96
SER,ECS,2000,1587219.0,3236442.0
SER,ECS,2001,1781897.281,4208804.066
SER,ECS,2002,2164638.009,5437587.866
SER,ECS,2004,3608186.812,9226472.569
SER,ECS,2006,6119148.138,10045418.371
SER,ECS,2007,8535095.797,15551278.569
SER,ECS,2008,10544995.679,18963837.368
SER,ECS,2009,7816783.785,13273711.885
SER,ECS,2010,9374356.606,13947300.428
SER,ECS,2011,11353637.042,16645973.14
SER,ECS,2012,10742466.89,15978381.948
SER,ECS,2013,13674892.335,17516441.78
SER,ECS,2014,14027413.913,17572707.875
SER,ECS,2015,12507415.077,15171243.205
SER,ECS,2016,13837566.666,15691417.488
SER,ECS,2017,15832898.058,17872695.543
SER,ECS,2018,17987952.909,20653188.0
SER,ECS,2019,18165912.822,21245282.245
SER,ECS,2020,17815644.56,20163737.427
SER,ECS,2021,22901697.041,25827738.509
SYC,ECS,1994,21399.931,70696.436
SYC,ECS,1995,21190.865,80629.197
SYC,ECS,1996,39676.66,108144.105
SYC,ECS,1997,64365.245,129344.215
SYC,ECS,1998,87551.199,166903.052
SYC,ECS,1999,109334.022,233657.199
SYC,ECS,2000,120395.945,138176.42
SYC,ECS,2001,151976.127,155383.698
SYC,ECS,2002,171112.646,202225.926
SYC,ECS,2003,573382.653558894,512735.629537657
SYC,ECS,2004,580645.666202414,559874.46488006
SYC,ECS,2005,515605.176509364,869089.434519294
SYC,ECS,2006,630539.391249154,746409.034697216
SYC,ECS,2007,611406.53591854,923047.569684566
SYC,ECS,2008,406718.553168694,836112.091330091
SYC,ECS,2009,184781.060343422,564896.993032798
SYC,ECS,2010,700999.066229312,845861.730998194
SYC,ECS,2011,1281465.15760118,1324889.19964862
SYC,ECS,2012,1312948.95218062,942149.98169011
SYC,ECS,2013,1221481.6875636,963299.97957439
SYC,ECS,2014,990479.776725185,852546.090452567
SYC,ECS,2015,278000.52741078,313192.621690061
SYC,ECS,2016,285417.21262556,340179.107220547
SYC,ECS,2017,300850.622024911,479171.847610953
SYC,ECS,2018,391874.979006351,669411.376488671
SYC,ECS,2019,310223.328020841,358805.533595002
SYC,ECS,2020,357555.949261072,501080.398778377
SYC,ECS,2021,390297.511318396,933270.579295563
SLE,ECS,2000,1244.168,82455.143
SLE,ECS,2002,166.369,71863.402
SLE,ECS,2014,12701.869,572011.191
SLE,ECS,2015,72710.769,511647.744
SLE,ECS,2016,114443.628,293169.406
SLE,ECS,2017,41589.2478995808,337469.116588776
SLE,ECS,2018,61690.553806345,278876.07848
SGP,ECS,1989,6577966.88,7140488.582
SGP,ECS,1990,8335500.243,9140721.905
SGP,ECS,1991,9261491.292,9247731.95
SGP,ECS,1992,10814217.404,10695729.807
SGP,ECS,1993,12006236.912,11628881.583
SGP,ECS,1994,14386806.762,14750985.329
SGP,ECS,1995,17373624.226,18672417.639
SGP,ECS,1996,17863112.366,21096152.624
SGP,ECS,1997,18774192.886,20467893.163
SGP,ECS,1998,19100015.611,15208198.378
SGP,ECS,1999,18413229.709,16760446.842
SGP,ECS,2000,19683866.837,18673488.151
SGP,ECS,2001,17872398.039,16865116.647
SGP,ECS,2002,17423667.504,16893414.718
SGP,ECS,2003,21236055.155,19475189.156
SGP,ECS,2004,27104678.268,25151054.332
SGP,ECS,2005,29210970.255,26864941.634
SGP,ECS,2006,32189361.371,30729214.981
SGP,ECS,2007,34076427.112,37171597.847
SGP,ECS,2008,36663956.159,48089862.604
SGP,ECS,2009,27666977.936,41275309.517
SGP,ECS,2010,36728539.5427739,49089383.5522556
SGP,ECS,2011,42005230.2202545,60579819.1330137
SGP,ECS,2012,40474395.1086637,61177697.3026455
SGP,ECS,2013,35022145.039503,67018403.8080347
SGP,ECS,2014,35252699.9184116,63614681.2918141
SGP,ECS,2015,31188620.9598183,54055032.3748695
SGP,ECS,2016,35045481.2699202,50104336.8094164
SGP,ECS,2017,34713214.204858,55270453.1264472
SGP,ECS,2018,40079573.7494648,65599548.7361854
SGP,ECS,2019,38961317.9290668,60487933.2541405
SGP,ECS,2020,39251512.592891,50067391.4819453
SGP,ECS,2021,42186694.93191,61647305.00434
SVK,ECS,1994,6032022.376,5915624.859
SVK,ECS,1995,7730647.968,7178477.873
SVK,ECS,1996,7080034.196,8264126.473
SVK,ECS,1997,8977304.627,10300091.89
SVK,ECS,1998,10089566.794,11433126.786
SVK,ECS,1999,9591758.126,10016893.32
SVK,ECS,2000,11357780.667,11567314.663
SVK,ECS,2001,12160002.711,13328249.933
SVK,ECS,2002,13811326.776,14930079.716
SVK,ECS,2003,20049429.149,20142785.307
SVK,ECS,2004,25685338.048,24233962.984
SVK,ECS,2005,29751244.291,26556230.643
SVK,ECS,2006,38827057.809,33171380.704
SVK,ECS,2007,54571672.633,41466473.886
SVK,ECS,2008,66258325.172,53166623.109
SVK,ECS,2009,52714835.891,36369833.234
SVK,ECS,2010,61303631.061574,42040074.825165
SVK,ECS,2011,73722350.214644,51197137.983944
SVK,ECS,2012,74385007.002296,47849342.231387
SVK,ECS,2013,78575291.3277,53300271.760827
SVK,ECS,2014,79010721.580621,53179144.988888
SVK,ECS,2015,68950628.695543,47746924.614995
SVK,ECS,2016,70556178.9081,49561599.364982
SVK,ECS,2017,76563132.555873,54708381.987573
SVK,ECS,2018,85048208.472857,63870370.336135
SVK,ECS,2019,81147405.490914,62362239.131661
SVK,ECS,2020,77308380.032125,58045804.485695
SVK,ECS,2021,94010886.396093,71176200.399243
SVN,ECS,1994,6204529.352,6432793.68
SVN,ECS,1995,7637447.11,8287520.21
SVN,ECS,1996,7662359.727,8081751.208
SVN,ECS,1997,7697333.125,7982039.03
SVN,ECS,1998,8263743.036,8669486.725
SVN,ECS,1999,7964148.149,8853022.953
SVN,ECS,2000,8120118.812,8883909.948
SVN,ECS,2001,8643551.068,8923818.825
SVN,ECS,2002,9636333.828,9587414.562
SVN,ECS,2003,11789253.795,12070475.953
SVN,ECS,2004,14754575.299,14768884.803
SVN,ECS,2005,16860447.308,16314737.736
SVN,ECS,2006,19715900.4,19392087.799
SVN,ECS,2007,25020504.969,24251243.245
SVN,ECS,2008,27528885.716,27311144.838
SVN,ECS,2009,20966429.108,19011593.469
SVN,ECS,2010,22727938.137,20948174.151
SVN,ECS,2011,26919391.092,24834677.165
SVN,ECS,2012,24799958.372,22261761.311
SVN,ECS,2013,26278997.503,23608822.148
SVN,ECS,2014,28092247.411,23716591.115
SVN,ECS,2015,24385129.225,20699382.332
SVN,ECS,2016,25213467.50787,21478556.31627
SVN,ECS,2017,29074159.64982,25213418.64016
SVN,ECS,2018,33264208.82563,29175141.17908
SVN,ECS,2019,34647706.37658,31296061.78174
SVN,ECS,2020,34593470.2931826,29261334.0734115
SVN,ECS,2021,43132026.6949791,37058995.8535269
SLB,ECS,2002,22.357,1481.852
SLB,ECS,2003,56.974,1572.715
SLB,ECS,2004,1774.275,1921.048
SLB,ECS,2005,2731.955,2829.532
SLB,ECS,2006,6077.523,8548.207
SLB,ECS,2007,20551.561,4665.94
SLB,ECS,2008,27569.002,21450.979
SLB,ECS,2009,46025.8717578599,4988.5375683104
SLB,ECS,2010,38325.784,3310.69
SLB,ECS,2011,65018.0858023236,14232.608375699
SLB,ECS,2012,62949.5853876295,5367.82770266784
SLB,ECS,2013,65440.1941104828,10503.9487894396
SLB,ECS,2014,62072.2754723016,5818.67126521579
SLB,ECS,2015,62895.379,8280.558
SLB,ECS,2016,68825.244,6460.892
SLB,ECS,2017,78611.2671700023,6242.07503223359
SLB,ECS,2018,74260.6694506527,8114.74683116139
SLB,ECS,1996,,3364.691
ZAF,ECS,1992,5620515.04,7752199.205
ZAF,ECS,1993,7375388.992,7678396.948
ZAF,ECS,1994,6687061.518,10014933.94
ZAF,ECS,1995,8228685.41,12323042.804
ZAF,ECS,1996,8628037.082,12216757.279
ZAF,ECS,1997,5932359.217,11742087.969
ZAF,ECS,1998,6646837.085,11346529.146
ZAF,ECS,1999,9417972.648,11136771.254
ZAF,ECS,2000,9194509.406,11570760.096
ZAF,ECS,2001,10337889.858,11131565.023
ZAF,ECS,2002,9533311.269,11818499.318
ZAF,ECS,2003,12441340.333,15623592.212
ZAF,ECS,2004,16098239.729,20227105.131
ZAF,ECS,2005,18603396.305,22240929.818
ZAF,ECS,2006,20933667.036,25299115.023
ZAF,ECS,2007,23298990.499,29134963.359
ZAF,ECS,2008,26262913.595,29403106.162
ZAF,ECS,2009,17266673.695,22206818.11
ZAF,ECS,2010,21855584.5687504,27639205.1961997
ZAF,ECS,2011,24533318.5220431,33162289.535683
ZAF,ECS,2012,20172349.7388917,31001967.4409479
ZAF,ECS,2013,20316298.8944591,31642793.0836858
ZAF,ECS,2014,20563052.8727156,30032354.1179111
ZAF,ECS,2015,18883526.9406866,27344349.5946944
ZAF,ECS,2016,18662496.5017107,25007248.5363322
ZAF,ECS,2017,21189187.1340182,27523725.8477638
ZAF,ECS,2018,24112617.437898,28630706.0393249
ZAF,ECS,2019,23511898.1475693,28357876.4689675
ZAF,ECS,2020,22199721.8316276,21946434.3708116
ZAF,ECS,2021,32906609.3340153,27635307.7565614
SAS,ECS,1988,2495615.487,3970619.336
SAS,ECS,1989,3501702.124,5205875.686
SAS,ECS,1990,4526147.814,5300605.844
SAS,ECS,1991,6009361.159,5851547.083
SAS,ECS,1992,8016213.518,7498217.597
SAS,ECS,1993,8211530.606,7562896.901
SAS,ECS,1994,9994284.613,9125370.713
SAS,ECS,1995,10755051.327,11512959.02
SAS,ECS,1996,10815515.81,11092324.795
SAS,ECS,1997,11596802.244,13021166.411
SAS,ECS,1998,11537312.636,13053542.955
SAS,ECS,1999,13047853.815,15913985.109
SAS,ECS,2000,16552547.386,16953424.378
SAS,ECS,2001,16060419.136,16601649.0
SAS,ECS,2002,17344632.307,17579436.923
SAS,ECS,2003,24608317.748,24184520.967
SAS,ECS,2004,30082901.662,30247602.909
SAS,ECS,2005,37250549.718,44108296.261
SAS,ECS,2006,42913328.335,51616688.455
SAS,ECS,2007,51601449.125,59846401.599
SAS,ECS,2008,61510783.777,81555687.158
SAS,ECS,2009,56844619.505,69425153.524
SAS,ECS,2010,66958083.93,84966809.823
SAS,ECS,2011,88070398.61,111098158.068
SAS,ECS,2012,80721533.025,106932840.588
SAS,ECS,2013,91983866.6,95378951.353
SAS,ECS,2014,74462744.995,88125265.644
SAS,ECS,2015,82560677.534,88915331.275
SAS,ECS,2016,65604776.8037314,75273519.986257
SAS,ECS,2017,72933509.7162891,91826120.553923
SAS,ECS,2018,76437538.236501,111544532.126789
SAS,ECS,2019,79635084.5241525,93284625.8049825
SAS,ECS,2020,68025535.6368328,69590911.4906857
SAS,ECS,2021,98499563.072407,110250786.444945
ESP,ECS,1989,30820930.785,43067424.295
ESP,ECS,1990,40206779.394,54776591.569
